"site","day","pfpr_2_10","cases_0_5","cases_5_100","n_0_5","n_5_100","itn_use","n_smc"
"A",605,0.63,150,116,10578,38993,0,0
"A",606,0.64,167,120,10577,38995,0,0
"A",607,0.65,182,125,10576,38995,0,0
"A",608,0.65,163,118,10575,38996,0,0
"A",609,0.66,178,116,10577,38994,0,0
"A",610,0.66,201,134,10580,38991,0,0
"A",611,0.66,194,115,10573,38998,0,0
"A",612,0.67,193,123,10573,38998,0,0
"A",613,0.68,180,143,10568,39003,0,0
"A",614,0.68,200,138,10570,39001,0,0
"A",615,0.68,230,143,10565,39006,0,0
"A",616,0.69,210,153,10568,39003,0,0
"A",617,0.7,195,152,10566,39005,0,0
"A",618,0.7,185,143,10567,39004,0,0
"A",619,0.7,232,154,10567,39004,0,0
"A",620,0.71,206,132,10566,39005,0,0
"A",621,0.71,221,139,10571,39000,0,0
"A",622,0.72,226,149,10573,38998,0,0
"A",623,0.72,216,176,10572,38999,0,0
"A",624,0.72,227,169,10574,38997,0,0
"A",625,0.73,224,198,10580,38991,0,0
"A",626,0.73,222,168,10578,38993,0,0
"A",627,0.74,250,161,10576,38995,0,0
"A",628,0.74,232,154,10573,38998,0,0
"A",629,0.75,216,168,10569,39002,0,0
"A",630,0.75,229,179,10573,38998,0,0
"A",631,0.75,227,153,10570,39001,0,0
"A",632,0.75,261,161,10569,39002,0,0
"A",633,0.75,243,188,10578,38993,0,0
"A",634,0.76,247,193,10572,38999,0,0
"A",635,0.76,240,171,10573,38998,0,0
"A",636,0.76,214,174,10575,38996,0,0
"A",637,0.77,239,185,10575,38996,0,0
"A",638,0.77,235,158,10575,38995,0,0
"A",639,0.77,249,166,10574,38996,0,0
"A",640,0.78,276,183,10571,38999,0,0
"A",641,0.78,221,176,10573,38997,0,0
"A",642,0.78,232,189,10573,38997,0,0
"A",643,0.78,229,183,10579,38991,0,0
"A",644,0.78,259,148,10586,38984,0,0
"A",645,0.78,241,164,10583,38987,0,0
"A",646,0.78,232,181,10583,38986,0,0
"A",647,0.79,246,181,10580,38989,0,0
"A",648,0.79,216,169,10587,38982,0,0
"A",649,0.79,233,185,10592,38977,0,0
"A",650,0.8,240,192,10590,38980,0,0
"A",651,0.79,226,162,10588,38982,0,0
"A",652,0.8,216,178,10588,38982,0,0
"A",653,0.8,236,155,10585,38985,0,0
"A",654,0.8,237,175,10583,38986,0,0
"A",655,0.8,240,175,10583,38986,0,0
"A",656,0.8,250,159,10586,38983,0,0
"A",657,0.81,232,161,10585,38983,0,0
"A",658,0.81,221,167,10580,38988,0,0
"A",659,0.81,232,158,10576,38991,0,0
"A",660,0.81,212,150,10576,38991,0,0
"A",661,0.81,230,151,10574,38993,0,0
"A",662,0.81,234,150,10572,38995,0,0
"A",663,0.81,198,176,10572,38995,0,0
"A",664,0.81,195,153,10573,38994,0,0
"A",665,0.81,218,148,10570,38997,0,0
"A",666,0.81,221,166,10571,38996,0,0
"A",667,0.82,221,147,10570,38997,0,0
"A",668,0.82,188,129,10569,38998,0,0
"A",669,0.82,202,151,10576,38991,0,0
"A",670,0.82,221,113,10574,38993,0,0
"A",671,0.82,197,135,10576,38991,0,0
"A",672,0.82,179,124,10579,38988,0,0
"A",673,0.82,179,120,10580,38987,0,0
"A",674,0.82,181,115,10584,38983,0,0
"A",675,0.82,181,143,10578,38989,0,0
"A",676,0.82,170,128,10575,38992,0,0
"A",677,0.82,195,127,10575,38992,0,0
"A",678,0.82,183,91,10579,38988,0,0
"A",679,0.82,141,89,10575,38992,0,0
"A",680,0.82,157,118,10579,38988,0,0
"A",681,0.81,173,108,10571,38997,0,0
"A",682,0.81,149,89,10569,38999,0,0
"A",683,0.81,132,107,10574,38994,0,0
"A",684,0.81,150,99,10580,38988,0,0
"A",685,0.81,135,108,10580,38988,0,0
"A",686,0.81,142,90,10574,38994,0,0
"A",687,0.81,132,92,10573,38995,0,0
"A",688,0.81,132,101,10574,38994,0,0
"A",689,0.81,129,96,10574,38994,0,0
"A",690,0.8,109,50,10575,38993,0,0
"A",691,0.81,114,76,10575,38993,0,0
"A",692,0.8,101,69,10572,38996,0,0
"A",693,0.8,110,65,10575,38993,0,0
"A",694,0.8,84,67,10576,38992,0,0
"A",695,0.8,95,65,10574,38994,0,0
"A",696,0.8,81,40,10573,38995,0,0
"A",697,0.8,105,49,10573,38995,0,0
"A",698,0.8,77,47,10576,38992,0,0
"A",699,0.79,81,53,10582,38986,0,0
"A",700,0.79,71,40,10582,38986,0,0
"A",701,0.79,75,38,10581,38986,0,0
"A",702,0.79,59,35,10579,38989,0,0
"A",703,0.79,54,46,10583,38985,0,0
"A",704,0.78,48,38,10582,38987,0,0
"A",705,0.78,52,34,10581,38988,0,0
"A",706,0.78,47,25,10578,38991,0,0
"A",707,0.78,40,24,10581,38988,0,0
"A",708,0.77,39,27,10585,38984,0,0
"A",709,0.77,41,16,10588,38981,0,0
"A",710,0.77,36,15,10584,38985,0,0
"A",711,0.76,28,26,10580,38989,0,0
"A",712,0.76,24,20,10582,38987,0,0
"A",713,0.76,21,23,10580,38989,0,0
"A",714,0.76,13,14,10582,38987,0,0
"A",715,0.75,16,8,10578,38991,0,0
"A",716,0.75,14,11,10577,38992,0,0
"A",717,0.75,14,9,10572,38997,0,0
"A",718,0.74,10,8,10573,38996,0,0
"A",719,0.74,15,5,10575,38994,0,0
"A",720,0.74,15,14,10583,38986,0,0
"A",721,0.74,13,6,10585,38984,0,0
"A",722,0.73,6,2,10577,38992,0,0
"A",723,0.73,10,7,10581,38989,0,0
"A",724,0.73,12,3,10582,38988,0,0
"A",725,0.72,8,5,10578,38992,0,0
"A",726,0.72,4,1,10579,38991,0,0
"A",727,0.72,5,2,10583,38987,0,0
"A",728,0.71,5,7,10581,38989,0,0
"A",729,0.71,3,3,10578,38992,0,0
"A",730,0.71,7,5,10585,38985,0,0
"A",731,0.7,4,3,10584,38986,0,0
"A",732,0.7,4,2,10585,38985,0,0
"A",733,0.7,3,1,10586,38984,0,0
"A",734,0.69,3,1,10586,38984,0,0
"A",735,0.69,1,0,10585,38985,0,0
"A",736,0.69,3,1,10588,38981,0,0
"A",737,0.69,1,3,10593,38976,0,0
"A",738,0.68,5,0,10597,38972,0,0
"A",739,0.68,0,1,10598,38971,0,0
"A",740,0.67,1,2,10598,38971,0,0
"A",741,0.67,2,1,10595,38974,0,0
"A",742,0.66,1,0,10592,38977,0,0
"A",743,0.66,0,3,10591,38978,0,0
"A",744,0.66,1,0,10597,38972,0,0
"A",745,0.66,2,2,10595,38974,0,0
"A",746,0.65,1,0,10602,38967,0,0
"A",747,0.65,2,0,10604,38965,0,0
"A",748,0.65,1,2,10600,38969,0,0
"A",749,0.65,0,0,10603,38967,0,0
"A",750,0.64,0,0,10607,38963,0,0
"A",751,0.64,1,0,10611,38959,0,0
"A",752,0.64,0,0,10613,38957,0,0
"A",753,0.64,0,0,10615,38955,0,0
"A",754,0.63,0,1,10616,38955,0,0
"A",755,0.63,0,0,10616,38955,0,0
"A",756,0.62,0,0,10611,38960,0,0
"A",757,0.62,0,1,10608,38963,0,0
"A",758,0.62,0,0,10607,38964,0,0
"A",759,0.61,1,0,10606,38965,0,0
"A",760,0.61,1,0,10605,38966,0,0
"A",761,0.61,0,0,10604,38967,0,0
"A",762,0.6,0,0,10601,38970,0,0
"A",763,0.6,0,0,10603,38967,0,0
"A",764,0.6,0,0,10605,38965,0,0
"A",765,0.6,1,0,10608,38962,0,0
"A",766,0.59,1,0,10605,38965,0,0
"A",767,0.59,1,0,10608,38962,0,0
"A",768,0.59,0,0,10606,38964,0,0
"A",769,0.59,1,0,10608,38962,0,0
"A",770,0.58,1,0,10604,38966,0,0
"A",771,0.58,0,0,10603,38967,0,0
"A",772,0.58,1,2,10601,38969,0,0
"A",773,0.57,1,4,10602,38968,0,0
"A",774,0.57,5,4,10610,38960,0,0
"A",775,0.57,4,1,10605,38965,0,0
"A",776,0.56,8,5,10603,38967,0,0
"A",777,0.56,2,6,10604,38966,0,0
"A",778,0.56,8,7,10605,38965,0,0
"A",779,0.56,6,1,10612,38958,0,0
"A",780,0.56,7,6,10609,38961,0,0
"A",781,0.55,10,4,10607,38963,0,0
"A",782,0.55,8,3,10611,38959,0,0
"A",783,0.55,5,5,10613,38957,0,0
"A",784,0.55,8,5,10609,38961,0,0
"A",785,0.55,13,3,10612,38958,0,0
"A",786,0.54,8,10,10612,38958,0,0
"A",787,0.54,17,9,10609,38961,0,0
"A",788,0.54,15,10,10611,38959,0,0
"A",789,0.54,14,5,10617,38953,0,0
"A",790,0.54,17,3,10618,38953,0,0
"A",791,0.54,9,6,10622,38949,0,0
"A",792,0.53,14,9,10619,38952,0,0
"A",793,0.53,14,14,10615,38956,0,0
"A",794,0.53,12,13,10615,38956,0,0
"A",795,0.53,10,6,10613,38958,0,0
"A",796,0.53,13,6,10608,38963,0,0
"A",797,0.53,16,10,10612,38959,0,0
"A",798,0.53,10,11,10608,38963,0,0
"A",799,0.53,7,6,10605,38966,0,0
"A",800,0.52,16,8,10612,38959,0,0
"A",801,0.52,6,10,10607,38964,0,0
"A",802,0.52,12,9,10607,38964,0,0
"A",803,0.52,20,5,10609,38962,0,0
"A",804,0.52,11,6,10618,38952,0,0
"A",805,0.52,15,4,10617,38953,0,0
"A",806,0.52,21,13,10616,38954,0,0
"A",807,0.52,18,14,10616,38954,0,0
"A",808,0.51,17,5,10619,38951,0,0
"A",809,0.51,10,4,10617,38953,0,0
"A",810,0.51,10,7,10614,38956,0,0
"A",811,0.51,14,6,10616,38954,0,0
"A",812,0.51,6,6,10615,38955,0,0
"A",813,0.51,6,5,10614,38956,0,0
"A",814,0.51,4,4,10612,38958,0,0
"A",815,0.5,7,7,10610,38960,0,0
"A",816,0.5,13,3,10611,38959,0,0
"A",817,0.5,4,0,10614,38957,0,0
"A",818,0.5,5,7,10609,38962,0,0
"A",819,0.5,5,5,10613,38959,0,0
"A",820,0.5,10,3,10611,38961,0,0
"A",821,0.5,8,4,10608,38964,0,0
"A",822,0.49,7,1,10603,38969,0,0
"A",823,0.49,5,2,10604,38968,0,0
"A",824,0.49,8,4,10604,38968,0,0
"A",825,0.49,4,1,10595,38977,0,0
"A",826,0.49,6,4,10588,38982,0,0
"A",827,0.48,2,4,10588,38982,0,0
"A",828,0.48,2,1,10595,38975,0,0
"A",829,0.48,3,2,10597,38973,0,0
"A",830,0.48,7,0,10596,38974,0,0
"A",831,0.48,2,1,10601,38969,0,0
"A",832,0.48,7,2,10605,38965,0,0
"A",833,0.47,1,0,10602,38969,0,0
"A",834,0.47,2,0,10601,38970,0,0
"A",835,0.47,1,1,10608,38963,0,0
"A",836,0.47,4,0,10611,38960,0,0
"A",837,0.47,2,2,10610,38961,0,0
"A",838,0.46,2,1,10617,38954,0,0
"A",839,0.46,0,2,10621,38950,0,0
"A",840,0.46,1,0,10615,38956,0,0
"A",841,0.46,3,0,10616,38955,0,0
"A",842,0.45,0,1,10615,38956,0,0
"A",843,0.45,0,0,10617,38954,0,0
"A",844,0.45,1,1,10618,38953,0,0
"A",845,0.45,0,0,10618,38953,0,0
"A",846,0.44,0,1,10621,38950,0,0
"A",847,0.44,0,0,10620,38951,0,0
"A",848,0.44,1,1,10622,38949,0,0
"A",849,0.44,0,0,10621,38950,0,0
"A",850,0.44,2,0,10618,38953,0,0
"A",851,0.43,1,0,10618,38953,0,0
"A",852,0.43,0,0,10621,38950,0,0
"A",853,0.43,0,0,10616,38955,0,0
"A",854,0.43,0,0,10612,38959,0,0
"A",855,0.43,0,0,10613,38958,0,0
"A",856,0.42,1,0,10613,38958,0,0
"A",857,0.42,0,0,10610,38961,0,0
"A",858,0.42,0,0,10616,38955,0,0
"A",859,0.42,0,0,10612,38959,0,0
"A",860,0.42,0,0,10613,38958,0,0
"A",861,0.41,1,0,10615,38956,0,0
"A",862,0.41,1,0,10618,38953,0,0
"A",863,0.41,0,2,10609,38961,0,0
"A",864,0.41,1,0,10609,38961,0,0
"A",865,0.4,1,0,10604,38966,0,0
"A",866,0.4,1,0,10605,38965,0,0
"A",867,0.4,0,0,10603,38967,0,0
"A",868,0.4,1,1,10602,38968,0,0
"A",869,0.4,0,0,10599,38971,0,0
"A",870,0.39,2,0,10598,38972,0,0
"A",871,0.39,1,0,10592,38978,0,0
"A",872,0.39,2,0,10595,38975,0,0
"A",873,0.39,4,0,10599,38971,0,0
"A",874,0.39,5,0,10602,38968,0,0
"A",875,0.39,4,1,10600,38970,0,0
"A",876,0.38,6,2,10606,38964,0,0
"A",877,0.38,4,1,10601,38969,0,0
"A",878,0.38,5,4,10603,38967,0,0
"A",879,0.38,4,2,10609,38961,0,0
"A",880,0.38,4,5,10606,38964,0,0
"A",881,0.38,5,4,10610,38960,0,0
"A",882,0.38,6,5,10612,38958,0,0
"A",883,0.38,5,4,10608,38962,0,0
"A",884,0.38,12,5,10607,38963,0,0
"A",885,0.38,13,8,10605,38965,0,0
"A",886,0.38,12,7,10604,38966,0,0
"A",887,0.37,15,7,10599,38971,0,0
"A",888,0.38,3,5,10596,38974,0,0
"A",889,0.37,15,10,10594,38976,0,0
"A",890,0.38,18,10,10593,38977,0,0
"A",891,0.37,15,5,10594,38976,0,0
"A",892,0.37,19,6,10598,38973,0,0
"A",893,0.37,14,13,10598,38973,0,0
"A",894,0.37,22,8,10595,38977,0,0
"A",895,0.37,14,17,10594,38978,0,0
"A",896,0.38,18,16,10591,38981,0,0
"A",897,0.38,26,4,10586,38986,0,0
"A",898,0.38,20,10,10588,38984,0,0
"A",899,0.38,15,13,10591,38981,0,0
"A",900,0.38,26,9,10593,38979,0,0
"A",901,0.38,15,12,10590,38982,0,0
"A",902,0.38,24,12,10596,38975,0,0
"A",903,0.38,26,13,10594,38977,0,0
"A",904,0.39,26,14,10594,38976,0,0
"A",905,0.39,27,16,10596,38974,0,0
"A",906,0.39,31,12,10596,38975,0,0
"A",907,0.39,27,17,10595,38976,0,0
"A",908,0.39,31,11,10596,38975,0,0
"A",909,0.4,40,14,10596,38975,0,0
"A",910,0.4,25,17,10597,38974,0,0
"A",911,0.4,28,17,10597,38974,0,0
"A",912,0.4,18,21,10598,38973,0,0
"A",913,0.4,31,20,10595,38976,0,0
"A",914,0.4,40,15,10590,38981,0,0
"A",915,0.41,37,18,10590,38981,0,0
"A",916,0.41,32,24,10593,38978,0,0
"A",917,0.41,41,31,10593,38978,0,0
"A",918,0.41,42,24,10589,38982,0,0
"A",919,0.41,39,15,10587,38984,0,0
"A",920,0.42,41,26,10591,38980,0,0
"A",921,0.42,41,20,10591,38980,0,0
"A",922,0.42,51,29,10598,38973,0,0
"A",923,0.42,41,25,10599,38972,0,0
"A",924,0.43,46,27,10593,38978,0,0
"A",925,0.43,49,31,10592,38979,0,0
"A",926,0.43,44,32,10594,38977,0,0
"A",927,0.44,47,31,10593,38978,0,0
"A",928,0.44,56,43,10591,38980,0,0
"A",929,0.45,52,43,10594,38976,0,0
"A",930,0.45,55,33,10594,38976,0,0
"A",931,0.45,60,44,10593,38977,0,0
"A",932,0.45,57,31,10595,38976,0,0
"A",933,0.46,58,39,10595,38976,0,0
"A",934,0.46,81,40,10596,38975,0,0
"A",935,0.47,72,43,10597,38974,0,0
"A",936,0.47,60,35,10599,38972,0,0
"A",937,0.48,78,46,10596,38975,0,0
"A",938,0.48,73,48,10592,38979,0,0
"A",939,0.49,83,32,10592,38979,0,0
"A",940,0.49,76,59,10600,38971,0,0
"A",941,0.5,74,55,10604,38968,0,0
"A",942,0.5,86,62,10604,38968,0,0
"A",943,0.51,99,54,10607,38965,0,0
"A",944,0.51,73,61,10611,38961,0,0
"A",945,0.51,88,59,10610,38962,0,0
"A",946,0.52,102,72,10610,38963,0,0
"A",947,0.52,103,66,10611,38962,0,0
"A",948,0.53,95,61,10611,38962,0,0
"A",949,0.53,93,57,10613,38960,0,0
"A",950,0.54,108,71,10618,38955,0,0
"A",951,0.54,106,72,10613,38960,0,0
"A",952,0.55,105,66,10614,38959,0,0
"A",953,0.55,117,70,10623,38950,0,0
"A",954,0.55,136,78,10617,38956,0,0
"A",955,0.56,121,90,10623,38950,0,0
"A",956,0.56,137,92,10624,38949,0,0
"A",957,0.57,103,70,10624,38949,0,0
"A",958,0.58,125,80,10628,38945,0,0
"A",959,0.58,121,106,10630,38943,0,0
"A",960,0.59,154,90,10629,38944,0,0
"A",961,0.6,146,100,10626,38947,0,0
"A",962,0.6,150,101,10624,38949,0,0
"A",963,0.61,154,117,10625,38948,0,0
"A",964,0.61,152,96,10618,38955,0,0
"A",965,0.62,175,97,10619,38954,0,0
"A",966,0.62,161,127,10616,38957,0,0
"A",967,0.63,170,104,10616,38957,0,0
"A",968,0.63,149,106,10622,38951,0,0
"A",969,0.64,160,131,10626,38947,0,0
"A",970,0.64,151,107,10624,38949,0,0
"A",971,0.65,168,122,10626,38947,0,0
"A",972,0.65,213,107,10622,38951,0,0
"A",973,0.65,159,123,10626,38947,0,0
"A",974,0.66,201,138,10629,38944,0,0
"A",975,0.67,202,148,10631,38942,0,0
"A",976,0.67,190,146,10626,38947,0,0
"A",977,0.68,182,156,10634,38939,0,0
"A",978,0.68,177,120,10633,38940,0,0
"A",979,0.69,185,145,10632,38941,0,0
"A",980,0.69,199,140,10632,38941,0,0
"A",981,0.7,191,128,10639,38934,0,0
"A",982,0.7,213,148,10640,38933,0,0
"A",983,0.7,198,149,10638,38935,0,0
"A",984,0.71,203,156,10640,38933,0,0
"A",985,0.71,233,160,10645,38928,0,0
"A",986,0.72,186,165,10643,38930,0,0
"A",987,0.72,222,137,10647,38926,0,0
"A",988,0.72,235,141,10645,38928,0,0
"A",989,0.73,223,159,10648,38925,0,0
"A",990,0.73,242,160,10647,38926,0,0
"A",991,0.73,203,133,10645,38928,0,0
"A",992,0.74,227,148,10649,38924,0,0
"A",993,0.74,217,146,10649,38924,0,0
"A",994,0.74,217,147,10649,38924,0,0
"A",995,0.75,248,189,10646,38927,0,0
"A",996,0.75,226,175,10645,38929,0,0
"A",997,0.75,224,145,10647,38927,0,0
"A",998,0.76,225,156,10650,38924,0,0
"A",999,0.76,277,166,10652,38922,0,0
"A",1000,0.76,245,174,10656,38918,0,0
"A",1001,0.77,219,168,10655,38919,0,0
"A",1002,0.77,238,180,10656,38918,0,0
"A",1003,0.77,270,162,10659,38915,0,0
"A",1004,0.78,256,202,10654,38920,0,0
"A",1005,0.78,242,158,10656,38917,0,0
"A",1006,0.78,219,167,10658,38916,0,0
"A",1007,0.78,263,152,10657,38917,0,0
"A",1008,0.78,251,180,10657,38917,0,0
"A",1009,0.78,248,167,10658,38916,0,0
"A",1010,0.79,248,185,10658,38916,0,0
"A",1011,0.79,234,158,10656,38918,0,0
"A",1012,0.79,224,177,10651,38923,0,0
"A",1013,0.79,234,181,10653,38921,0,0
"A",1014,0.79,228,180,10652,38922,0,0
"A",1015,0.8,257,158,10653,38921,0,0
"A",1016,0.8,228,167,10659,38914,0,0
"A",1017,0.8,233,164,10658,38915,0,0
"A",1018,0.8,252,149,10660,38913,0,0
"A",1019,0.8,229,177,10660,38913,0,0
"A",1020,0.8,254,176,10659,38914,0,0
"A",1021,0.8,243,162,10660,38913,0,0
"A",1022,0.81,241,179,10659,38913,0,0
"A",1023,0.81,212,189,10659,38913,0,0
"A",1024,0.81,225,172,10661,38911,0,0
"A",1025,0.81,236,163,10670,38902,0,0
"A",1026,0.81,197,164,10668,38904,0,0
"A",1027,0.81,214,161,10667,38905,0,0
"A",1028,0.81,214,161,10667,38905,0,0
"A",1029,0.81,215,142,10664,38908,0,0
"A",1030,0.81,233,154,10661,38911,0,0
"A",1031,0.81,205,149,10660,38912,0,0
"A",1032,0.81,202,169,10658,38914,0,0
"A",1033,0.81,193,165,10655,38917,0,0
"A",1034,0.81,180,146,10656,38916,0,0
"A",1035,0.81,203,127,10656,38916,0,0
"A",1036,0.81,213,139,10660,38912,0,0
"A",1037,0.81,189,128,10664,38909,0,0
"A",1038,0.81,172,124,10664,38909,0,0
"A",1039,0.81,188,128,10664,38909,0,0
"A",1040,0.81,179,126,10663,38910,0,0
"A",1041,0.81,186,131,10661,38912,0,0
"A",1042,0.81,163,139,10659,38914,0,0
"A",1043,0.81,183,126,10659,38915,0,0
"A",1044,0.81,173,104,10658,38916,0,0
"A",1045,0.81,145,105,10656,38918,0,0
"A",1046,0.81,149,112,10652,38922,0,0
"A",1047,0.81,159,126,10653,38921,0,0
"A",1048,0.8,160,96,10658,38916,0,0
"A",1049,0.8,134,112,10659,38916,0,0
"A",1050,0.81,130,109,10660,38916,0,0
"A",1051,0.8,166,93,10663,38913,0,0
"A",1052,0.8,128,79,10664,38912,0,0
"A",1053,0.8,130,93,10666,38909,0,0
"A",1054,0.8,107,87,10666,38909,0,0
"A",1055,0.8,125,88,10668,38907,0,0
"A",1056,0.8,83,65,10668,38907,0,0
"A",1057,0.8,120,59,10669,38906,0,0
"A",1058,0.8,101,70,10670,38905,0,0
"A",1059,0.79,98,68,10676,38899,0,0
"A",1060,0.79,101,75,10678,38897,0,0
"A",1061,0.79,90,69,10680,38895,0,0
"A",1062,0.79,72,49,10684,38892,0,0
"A",1063,0.79,72,51,10689,38887,0,0
"A",1064,0.79,76,49,10691,38885,0,0
"A",1065,0.78,77,36,10688,38888,0,0
"A",1066,0.79,63,35,10691,38885,0,0
"A",1067,0.78,73,41,10689,38886,0,0
"A",1068,0.78,48,33,10686,38889,0,0
"A",1069,0.78,39,35,10688,38887,0,0
"A",1070,0.78,44,34,10688,38887,0,0
"A",1071,0.78,43,22,10687,38888,0,0
"A",1072,0.77,30,31,10686,38889,0,0
"A",1073,0.77,37,20,10683,38892,0,0
"A",1074,0.77,34,17,10683,38892,0,0
"A",1075,0.76,32,17,10682,38893,0,0
"A",1076,0.76,26,9,10687,38888,0,0
"A",1077,0.76,26,23,10686,38889,0,0
"A",1078,0.76,20,18,10685,38890,0,0
"A",1079,0.75,23,20,10685,38890,0,0
"A",1080,0.75,19,16,10682,38893,0,0
"A",1081,0.75,24,11,10684,38891,0,0
"A",1082,0.75,20,6,10683,38892,0,0
"A",1083,0.74,10,12,10684,38891,0,0
"A",1084,0.74,15,9,10680,38895,0,0
"A",1085,0.74,9,4,10682,38893,0,0
"A",1086,0.73,13,4,10683,38892,0,0
"A",1087,0.73,10,7,10679,38896,0,0
"A",1088,0.73,8,9,10685,38890,0,0
"A",1089,0.72,2,8,10685,38889,0,0
"A",1090,0.72,3,5,10687,38887,0,0
"A",1091,0.72,13,4,10682,38892,0,0
"A",1092,0.72,6,1,10686,38888,0,0
"A",1093,0.71,4,0,10688,38886,0,0
"A",1094,0.71,4,2,10687,38887,0,0
"A",1095,0.71,6,7,10682,38892,0,0
"A",1096,0.7,4,1,10677,38897,0,0
"A",1097,0.7,4,4,10677,38897,0,0
"A",1098,0.7,9,3,10675,38899,0,0
"A",1099,0.69,4,0,10674,38900,0,0
"A",1100,0.69,1,0,10673,38901,0,0
"A",1101,0.69,0,1,10671,38903,0,0
"A",1102,0.68,2,1,10672,38902,0,0
"A",1103,0.68,3,0,10670,38904,0,0
"A",1104,0.67,0,3,10671,38903,0,0
"A",1105,0.67,5,0,10673,38902,0,0
"A",1106,0.67,0,0,10673,38902,0,0
"A",1107,0.66,3,1,10679,38896,0,0
"A",1108,0.66,0,0,10675,38900,0,0
"A",1109,0.66,1,1,10682,38893,0,0
"A",1110,0.65,1,1,10682,38893,0,0
"A",1111,0.65,0,1,10680,38895,0,0
"A",1112,0.65,2,0,10686,38889,0,0
"A",1113,0.65,2,0,10687,38888,0,0
"A",1114,0.64,1,1,10690,38885,0,0
"A",1115,0.64,0,0,10689,38886,0,0
"A",1116,0.64,0,0,10689,38886,0,0
"A",1117,0.63,0,0,10690,38886,0,0
"A",1118,0.63,0,1,10687,38889,0,0
"A",1119,0.63,0,0,10689,38887,0,0
"A",1120,0.62,1,0,10689,38887,0,0
"A",1121,0.62,1,1,10688,38888,0,0
"A",1122,0.62,0,0,10686,38890,0,0
"A",1123,0.61,0,0,10677,38899,0,0
"A",1124,0.61,0,0,10676,38900,0,0
"A",1125,0.61,0,0,10679,38897,0,0
"A",1126,0.6,0,0,10684,38892,0,0
"A",1127,0.6,0,0,10684,38891,0,0
"A",1128,0.6,0,0,10686,38889,0,0
"A",1129,0.6,0,0,10689,38886,0,0
"A",1130,0.59,0,0,10689,38886,0,0
"A",1131,0.59,1,0,10690,38885,0,0
"A",1132,0.59,1,1,10689,38886,0,0
"A",1133,0.58,0,0,10688,38887,0,0
"A",1134,0.58,1,3,10689,38887,0,0
"A",1135,0.58,0,0,10688,38888,0,0
"A",1136,0.57,0,1,10683,38893,0,0
"A",1137,0.57,3,4,10680,38897,0,0
"A",1138,0.57,4,3,10681,38896,0,0
"A",1139,0.57,3,1,10682,38895,0,0
"A",1140,0.56,4,0,10681,38896,0,0
"A",1141,0.56,4,4,10684,38893,0,0
"A",1142,0.56,2,3,10687,38890,0,0
"A",1143,0.56,6,4,10687,38890,0,0
"A",1144,0.55,10,8,10692,38885,0,0
"A",1145,0.55,7,3,10694,38883,0,0
"A",1146,0.55,14,1,10696,38881,0,0
"A",1147,0.55,5,6,10697,38880,0,0
"A",1148,0.55,10,10,10696,38881,0,0
"A",1149,0.55,11,5,10701,38876,0,0
"A",1150,0.54,14,9,10697,38879,0,0
"A",1151,0.54,9,8,10702,38874,0,0
"A",1152,0.54,7,12,10700,38876,0,0
"A",1153,0.54,12,7,10699,38877,0,0
"A",1154,0.54,10,6,10700,38876,0,0
"A",1155,0.53,7,8,10700,38876,0,0
"A",1156,0.53,11,7,10698,38878,0,0
"A",1157,0.53,11,8,10695,38881,0,0
"A",1158,0.53,15,8,10695,38881,0,0
"A",1159,0.53,17,12,10694,38882,0,0
"A",1160,0.53,18,7,10696,38880,0,0
"A",1161,0.53,11,6,10701,38875,0,0
"A",1162,0.52,15,9,10704,38872,0,0
"A",1163,0.52,10,8,10701,38875,0,0
"A",1164,0.52,16,4,10695,38881,0,0
"A",1165,0.52,17,10,10695,38881,0,0
"A",1166,0.52,14,6,10692,38884,0,0
"A",1167,0.52,12,4,10689,38887,0,0
"A",1168,0.52,18,5,10690,38886,0,0
"A",1169,0.52,14,18,10696,38881,0,0
"A",1170,0.52,11,11,10694,38883,0,0
"A",1171,0.52,17,7,10692,38885,0,0
"A",1172,0.51,12,12,10691,38886,0,0
"A",1173,0.51,15,11,10691,38887,0,0
"A",1174,0.51,8,6,10694,38884,0,0
"A",1175,0.51,13,6,10698,38880,0,0
"A",1176,0.51,7,7,10699,38879,0,0
"A",1177,0.51,8,8,10692,38886,0,0
"A",1178,0.51,8,7,10691,38887,0,0
"A",1179,0.51,10,6,10694,38884,0,0
"A",1180,0.5,7,5,10691,38887,0,0
"A",1181,0.5,13,6,10679,38899,0,0
"A",1182,0.5,4,6,10684,38894,0,0
"A",1183,0.5,4,2,10680,38898,0,0
"A",1184,0.5,12,6,10673,38904,0,0
"A",1185,0.49,5,1,10669,38909,0,0
"A",1186,0.49,11,1,10668,38910,0,0
"A",1187,0.49,6,0,10671,38906,0,0
"A",1188,0.49,5,2,10671,38906,0,0
"A",1189,0.49,5,0,10670,38907,0,0
"A",1190,0.49,10,0,10671,38906,0,0
"A",1191,0.48,6,1,10673,38904,0,0
"A",1192,0.48,0,3,10671,38906,0,0
"A",1193,0.48,5,4,10677,38900,0,0
"A",1194,0.48,2,1,10680,38897,0,0
"A",1195,0.48,1,1,10682,38894,0,0
"A",1196,0.48,7,0,10687,38889,0,0
"A",1197,0.47,2,1,10688,38888,0,0
"A",1198,0.47,3,2,10685,38891,0,0
"A",1199,0.47,1,0,10688,38889,0,0
"A",1200,0.46,0,2,10687,38890,0,0
"A",1201,0.46,0,1,10685,38892,0,0
